"","gene","mean_HNSC","mean_LUSC","mean_HNSC_minus_mean_LUSC","p","p.adj"
"5119","TLN1",0.79823825084578,0.768909634849252,0.0293286159965276,0.00117682519033838,0.0021655333851538
"5120","RP11-112J3.16",0.842134382391808,0.903743303066346,-0.0616089206745382,1.13718506658988e-07,0.0021655333851538
"5121","NPR2",0.755628217637743,0.823675322527556,-0.068047104889813,7.52042433380105e-05,0.0021655333851538
"5122","SPAG8",0.803622298861995,0.880983884766119,-0.0773615859041242,3.22758770144161e-05,0.0021655333851538
"5123","TMEM8B",0.502801284702759,0.598320766770898,-0.095519482068139,0.000111218735901775,0.0021655333851538
"5124","OR13J1",0.559578464661869,0.634254272880341,-0.0746758082184719,2.52122854233688e-05,0.0021655333851538
"5125","HRCT1",0.337008416975048,0.380087445403007,-0.0430790284279597,0.00033116386864125,0.0021655333851538
"5126","OR2S2",0.551760858188009,0.616447684092809,-0.0646868259048,0.000389752187753969,0.0021655333851538
"5127","CCIN",0.765799143489025,0.853268725316108,-0.0874695818270828,0.00173487089617637,0.0021655333851538
"5128","RNF38",0.0961538356551974,0.0840090387860212,0.0121447968691762,0.000365241427730232,0.0021655333851538
"5129","PAX5",0.467902732638646,0.459894773413362,0.00800795922528342,0.000403617459567666,0.0021655333851538
"5130","ZBTB5",0.95468260668359,0.94912131811599,0.00556128856760052,0.00108458622604346,0.0021655333851538
"5131","POLR1E",0.862726154297745,0.825486327214561,0.0372398270831841,0.000397032610049358,0.0021655333851538
"5132","RP11-113O24.3",0.193313387967367,0.143354861704375,0.0499585262629915,6.21961603688149e-05,0.0021655333851538
"5133","IGFBPL1",0.490833162925244,0.548819689760513,-0.0579865268352685,0.000190121653219309,0.0021655333851538
"5134","GAS2L1P1",0.416573543834085,0.459599337714454,-0.0430257938803684,0.000687633172860851,0.0021655333851538
"5135","PGM5",0.378527240167478,0.444595080825643,-0.0660678406581645,1.49120572293777e-05,0.0021655333851538
"5136","TMEM252",0.531409331096693,0.621091339593278,-0.0896820084965853,1.88459556243397e-06,0.0021655333851538
"5137","PIP5K1B",0.594383746303168,0.682371733553838,-0.08798798725067,1.91690368428879e-05,0.0021655333851538
"5138","FXN",0.729516535728351,0.736475383442376,-0.00695884771402492,1.01876420064492e-05,0.0021655333851538
"5139","TJP2",0.396659514685631,0.459037248836432,-0.0623777341508007,0.000424146762382628,0.0021655333851538
"5140","APBA1",0.616526765212939,0.675415739559289,-0.0588889743463496,0.000315584813265458,0.0021655333851538
"5141","KLF9",0.134135316798691,0.171696054991672,-0.0375607381929806,3.44548177190197e-06,0.0021655333851538
"5142","TRPM3",0.433499516656743,0.441304431860823,-0.00780491520408017,0.000246047326947985,0.0021655333851538
"5143","TMEM2",0.846229196664468,0.905590975615871,-0.0593617789514035,0.000758174497444712,0.0021655333851538
"5144","HSPB1P1",0.817724142891118,0.871390291752022,-0.0536661488609035,1.79873150599367e-05,0.0021655333851538
"5145","GDA",0.398187027281069,0.495147050829366,-0.0969600235482965,4.31534870333445e-07,0.0021655333851538
"5146","ZFAND5",0.0566519610029367,0.051086149470026,0.00556581153291066,0.000532232761325333,0.0021655333851538
"5147","TMC1",0.862043206259873,0.905260734391768,-0.0432175281318948,4.41408372531168e-06,0.0021655333851538
"5148","ANXA1",0.178015631784447,0.240210697639646,-0.0621950658551993,2.00692579861838e-05,0.0021655333851538
"5149","TRPM6",0.586314297994055,0.663702955499417,-0.0773886575053621,0.00100341421158937,0.0021655333851538
"5150","C9orf41",0.0457298560068443,0.0384346312885795,0.00729522471826476,6.77162374027477e-06,0.0021655333851538
"5151","NMRK1",0.4401140180315,0.513434340385801,-0.0733203223543011,0.000193430848360789,0.0021655333851538
"5152","PCSK5",0.419856459186931,0.419101209058503,0.000755250128429135,0.000146169110225728,0.0021655333851538
"5153","PRUNE2",0.401583589727401,0.443309469398091,-0.0417258796706898,0.00010592347378294,0.0021655333851538
"5154","FOXB2",0.330785940056514,0.211232373500511,0.119553566556003,0.000174272432865747,0.0021655333851538
"5155","CEP78",0.0895403763995081,0.0815318498171342,0.00800852658237393,0.000612907051842189,0.0021655333851538
"5156","PSAT1",0.65393311772926,0.601162476209363,0.0527706415198969,1.72135730040816e-05,0.0021655333851538
"5157","RP11-403N16.4",0.979892401164803,0.963279141121194,0.0166132600436086,4.3080722068682e-08,0.0021655333851538
"5158","TLE1",0.68512813152516,0.624690161173107,0.0604379703520536,0.000804189977369151,0.0021655333851538
"5159","FRMD3",0.275510434720168,0.168352560363573,0.107157874356594,8.06055897878734e-10,0.0021655333851538
"5160","KIF27",0.0738886135017466,0.0635311567585573,0.0103574567431894,0.00080893847023589,0.0021655333851538
"5161","HNRNPK",0.0799168354606242,0.0662799904002423,0.0136368450603819,2.29953209638107e-05,0.0021655333851538
"5162","NAA35",0.0921980174648537,0.0856445220850647,0.00655349537978904,0.00143701248550119,0.0021655333851538
"5163","GOLM1",0.802671299156846,0.849357540129967,-0.0466862409731211,1.07284004925307e-05,0.0021655333851538
"5164","ISCA1",0.0733558724284295,0.0670491771045755,0.00630669532385393,0.000896055178258764,0.0021655333851538
"5165","ZCCHC6",0.0435912767157739,0.0400691249294442,0.00352215178632968,0.000279573254600181,0.0021655333851538
"5166","C9orf170",0.649861647232231,0.70347232669307,-0.0536106794608389,0.000534651124715302,0.0021655333851538
"5167","DAPK1",0.309880664712869,0.250913382686155,0.0589672820267145,0.000411239170081209,0.0021655333851538
"5168","CTSL",0.172098870941128,0.118388511118672,0.0537103598224561,0.000248215447452081,0.0021655333851538
"5169","CTSL3P",0.554928502843175,0.624021094309938,-0.0690925914667635,0.000977631864893215,0.0021655333851538
"5170","CDK20",0.31148992284646,0.223126290686215,0.088363632160245,0.0002100536390201,0.0021655333851538
"5171","RP11-1E11.1",0.864524746837316,0.806896959896694,0.057627786940622,0.000350253768698099,0.0021655333851538
"5172","NXNL2",0.641772704225905,0.726338133562383,-0.0845654293364781,8.36911922249711e-05,0.0021655333851538
"5173","RP13-60M5.2",0.270786212423711,0.319639648572142,-0.0488534361484313,6.89368393493202e-05,0.0021655333851538
"5174","S1PR3",0.881143664638051,0.928360913127618,-0.0472172484895667,0.000927897687930044,0.0021655333851538
"5175","SHC3",0.380271133200369,0.431081221493926,-0.050810088293557,9.96247409868477e-09,0.0021655333851538
"5176","CKS2",0.610947895036444,0.514740767129889,0.0962071279065545,1.22963785237965e-06,0.0021655333851538
"5177","SECISBP2",0.727111532891947,0.696945483906014,0.0301660489859337,0.000960785916395357,0.0021655333851538
"5178","SEMA4D",0.688927336149697,0.722299179940869,-0.0333718437911723,0.000492760148920975,0.0021655333851538
"5179","GADD45G",0.112092749430572,0.0733696837798632,0.0387230656507091,1.14374802078703e-08,0.0021655333851538
"5180","UNQ6494",0.645837853772624,0.686300072248244,-0.0404622184756194,0.000231707370617457,0.0021655333851538
"5181","DIRAS2",0.636362028600523,0.722245735337191,-0.0858837067366689,2.23170008527037e-05,0.0021655333851538
"5182","AUH",0.0525647755099259,0.0465538528046167,0.00601092270530924,0.000854365294242239,0.0021655333851538
"5183","ROR2",0.469273600964058,0.521573079260433,-0.0522994782963751,0.000542765568607673,0.0021655333851538
"5184","IARS",0.908350547702441,0.917647078033633,-0.00929653033119182,0.000609401200277356,0.0021655333851538
"5185","IPPK",0.854120821565879,0.864265397482319,-0.0101445759164394,0.000977631864893215,0.0021655333851538
"5186","BICD2",0.585574034153465,0.638612169871631,-0.0530381357181664,2.63857239449352e-05,0.0021655333851538
"5187","FGD3",0.872920825546806,0.914570504937765,-0.0416496793909591,0.000379065129383415,0.0021655333851538
"5188","SUSD3",0.785394650265458,0.872006740927862,-0.0866120906624041,1.45496655445425e-05,0.0021655333851538
"5189","NINJ1",0.484087611671597,0.544041738285137,-0.0599541266135405,2.4343758073128e-07,0.0021655333851538
"5190","WNK2",0.707397942055388,0.79999106931288,-0.0925931272574927,0.000317397460737632,0.0021655333851538
"5191","PHF2",0.0510880777265655,0.0462117885583159,0.00487628916824956,0.0014988060524563,0.0021655333851538
"5192","RP11-53B5.1",0.637278863296472,0.729076955885953,-0.091798092589481,4.45765338033084e-05,0.0021655333851538
"5193","BARX1",0.489966698142762,0.403278126682216,0.086688571460546,0.000378437482317147,0.0021655333851538
"5194","BARX1-AS1",0.851676428987559,0.913755613890524,-0.0620791849029645,1.37209911239163e-05,0.0021655333851538
"5195","RP11-2B6.3",0.0508347006766474,0.0462392460890259,0.00459545458762154,0.00100777197460506,0.0021655333851538
"5196","FBP2",0.620705287095658,0.724885744130042,-0.104180457034384,6.85404603175259e-07,0.0021655333851538
"5197","FBP1",0.275523399387793,0.329224197711493,-0.0537007983236998,0.000529824594138192,0.0021655333851538
"5198","C9orf3",0.61547299177985,0.623307415104158,-0.00783442332430853,0.000299511311449838,0.0021655333851538
"5199","FANCC",0.106314506531411,0.0917691464086141,0.0145453601227969,0.000704813713163964,0.0021655333851538
"5200","PTCH1",0.642636185727717,0.628889819050278,0.013746366677439,0.000476824249577855,0.0021655333851538
"5201","RP11-332M4.1",0.605372908687006,0.712056433598085,-0.10668352491108,7.68022138116312e-06,0.0021655333851538
"5202","RP11-180I4.2",0.772459382903572,0.8543392429906,-0.0818798600870276,4.28785690041859e-07,0.0021655333851538
"5203","LINC00476",0.618596848593142,0.700881722828945,-0.0822848742358028,0.000243471538397241,0.0021655333851538
"5204","LINC00092",0.484879687022804,0.446143418047985,0.0387362689748194,0.000445078463390376,0.0021655333851538
"5205","HSD17B3",0.605376322194797,0.705775467875905,-0.100399145681108,5.86587571142198e-05,0.0021655333851538
"5206","ZNF367",0.0452801408595377,0.0406477510648309,0.00463238979470681,0.000316003980570741,0.0021655333851538
"5207","HABP4",0.0508022779296923,0.0437029047928229,0.00709937313686934,0.000648868580272406,0.0021655333851538
"5208","CDC14B",0.551373573976343,0.634186840975835,-0.0828132669994929,0.000547807213434745,0.0021655333851538
"5209","RP11-535M15.1",0.383781203272307,0.24837672311217,0.135404480160137,3.93035827160311e-06,0.0021655333851538
"5210","RP11-23J9.3",0.585632902550274,0.685043095497287,-0.0994101929470134,1.42191962715392e-06,0.0021655333851538
"5211","TMOD1",0.57130177962945,0.689459511408227,-0.118157731778777,2.44317966789125e-05,0.0021655333851538
"5212","RP11-546O6.4",0.403724560325114,0.480896948406156,-0.0771723880810419,3.22964944343559e-06,0.0021655333851538
"5213","ANP32B",0.0186699441752736,0.0147825987041339,0.00388734547113972,0.000141514268628333,0.0021655333851538
"5214","TRIM14",0.668975050377254,0.73172076685157,-0.062745716474315,0.000600348505342518,0.0021655333851538
"5215","TBC1D2",0.767782055265193,0.852276956762094,-0.0844949014969015,9.06847652181849e-09,0.0021655333851538
"5216","GABBR2",0.349767150017547,0.32070457064726,0.0290625793702865,0.000287099528779214,0.0021655333851538
"5217","ANKS6",0.55632397833052,0.5890829435999,-0.0327589652693801,2.14120319031037e-05,0.0021655333851538
"5218","GALNT12",0.673287514538905,0.790554343278949,-0.117266828740044,0.000666500243652316,0.0021655333851538
"5219","COL15A1",0.569474133465607,0.665354889318491,-0.0958807558528831,3.14254898866478e-05,0.0021655333851538
"5220","TGFBR1",0.0725031079754696,0.0670943407126623,0.00540876726280728,0.000709387532575168,0.0021655333851538
"5221","NR4A3",0.220818895887598,0.204592579035037,0.0162263168525606,0.000334740221278968,0.0021655333851538
"5222","ERP44",0.942873387183463,0.952130072939492,-0.00925668575602889,3.64771385345409e-05,0.0021655333851538
"5223","TEX10",0.065146068169917,0.0603057363770228,0.00484033179289426,0.00172051023367293,0.0021655333851538
"5224","MSANTD3",0.257798428660611,0.327502982824696,-0.0697045541640852,3.08010275539839e-06,0.0021655333851538
"5225","RP11-35N6.1",0.453449721954491,0.540832170804747,-0.0873824488502564,7.10901900056377e-05,0.0021655333851538
"5226","ALDOB",0.629126368872654,0.733405826369938,-0.104279457497284,4.33010354193763e-08,0.0021655333851538
"5227","GRIN3A",0.282052062976125,0.18040274576507,0.101649317211055,0.000222290632501835,0.0021655333851538
"5228","RP11-217O12.1",0.972173493376684,0.958932664244899,0.013240829131785,2.95471855877893e-06,0.0021655333851538
"5229","NIPSNAP3A",0.056669786888329,0.0504612608893467,0.00620852599898223,6.06795999798425e-05,0.0021655333851538
"5230","NIPSNAP3B",0.306608674877915,0.316339798783699,-0.00973112390578398,0.000145852204555858,0.0021655333851538
"5231","ABCA1",0.88564829961816,0.839501530802418,0.0461467688157416,1.68376761547838e-05,0.0021655333851538
"5232","SLC44A1",0.890786077680631,0.859678289582082,0.031107788098549,1.86192527469114e-06,0.0021655333851538
"5233","FSD1L",0.276740497383491,0.320198553871298,-0.0434580564878074,0.000174889868114366,0.0021655333851538
"5234","RP11-235C23.6",0.134394286482753,0.0665044645745887,0.0678898219081643,0.000193132932936147,0.0021655333851538
"5235","TMEM38B",0.0915707732502318,0.0831211035690552,0.00844966968117659,0.00033116386864125,0.0021655333851538
"5236","LINC01505",0.436768741266052,0.482906632452156,-0.0461378911861037,0.00104778764960173,0.0021655333851538
"5237","LINC01509",0.207572351756279,0.293945989619493,-0.0863736378632139,0.00123876099010102,0.0021655333851538
"5238","KLF4",0.307163435550948,0.369325134192556,-0.062161698641608,0.000186078993446723,0.0021655333851538
"5239","ACTL7B",0.850364500611271,0.890805268636352,-0.0404407680250803,0.000562639422621448,0.0021655333851538
"5240","CTNNAL1",0.9485073645485,0.936110768554099,0.0123965959944008,5.63672692611732e-07,0.0021655333851538
"5241","TMEM245",0.0938688808578311,0.0822241779742477,0.0116447028835834,0.000345387083034412,0.0021655333851538
"5242","FRRS1L",0.714764702501152,0.76529149542484,-0.0505267929236876,0.000771754106323865,0.0021655333851538
"5243","EPB41L4B",0.635421540997376,0.710599221048135,-0.0751776800507583,0.000204487430872482,0.0021655333851538
"5244","PTPN3",0.814951012701277,0.829551939476035,-0.0146009267747575,0.000436093715114038,0.0021655333851538
"5245","PALM2",0.366007403624009,0.412433191861825,-0.0464257882378154,2.53546735050882e-05,0.0021655333851538
"5246","PALM2-AKAP2",0.626338423125409,0.780114434678439,-0.15377601155303,4.67672681867736e-09,0.0021655333851538
"5247","C9orf152",0.563843142549113,0.660251171507632,-0.0964080289585189,2.3001121931079e-05,0.0021655333851538
"5248","TXN",0.0523181963784917,0.0484644041549321,0.00385379222355967,0.00154999349107288,0.0021655333851538
"5249","SVEP1",0.276068757341258,0.198450488448052,0.0776182688932059,0.000675482171143085,0.0021655333851538
"5250","MUSK",0.577660202386298,0.667401229243042,-0.089741026856743,0.00086415419739144,0.0021655333851538
"5251","ZNF483",0.659467217569578,0.751974873152922,-0.0925076555833434,0.000240134847296714,0.0021655333851538
"5252","C9orf84",0.425394234307582,0.520034147946175,-0.0946399136385921,7.58467474762701e-05,0.0021655333851538
"5253","PTBP3",0.0487665375908361,0.0440816836917581,0.00468485389907797,0.000620443392527868,0.0021655333851538
"5254","SLC46A2",0.821293088092894,0.876694909285964,-0.0554018211930705,9.49748629479285e-05,0.0021655333851538
"5255","ZNF883",0.525913090856422,0.612993916535736,-0.0870808256793135,9.91483210511251e-06,0.0021655333851538
"5256","SLC31A2",0.177212917189521,0.211789085012724,-0.0345761678232033,5.07885523020452e-05,0.0021655333851538
"5257","FKBP15",0.901109409939742,0.860550664180484,0.0405587457592576,3.6833328650699e-10,0.0021655333851538
"5258","RNF183",0.681632384623437,0.736379200735454,-0.0547468161120177,0.000302174502257521,0.0021655333851538
"5259","BSPRY",0.289620929734557,0.335416597392089,-0.0457956676575318,0.000232734842658318,0.0021655333851538
"5260","RGS3",0.731013394312095,0.792575470060056,-0.0615620757479611,0.000164527099946049,0.0021655333851538
"5261","ZNF618",0.898107215992153,0.930624764585824,-0.0325175485936714,0.000208878590952587,0.0021655333851538
"5262","AMBP",0.62959616565069,0.727324596732144,-0.0977284310814548,5.26927120274007e-05,0.0021655333851538
"5263","KIF12",0.654149382161535,0.541341794160123,0.112807588001412,5.61140627712262e-06,0.0021655333851538
"5264","COL27A1",0.64500716576252,0.632723322058833,0.012283843703687,0.000476667282741951,0.0021655333851538
"5265","AKNA",0.832949479612413,0.811571957823371,0.0213775217890418,0.000282241244958189,0.0021655333851538
"5266","DFNB31",0.276932067714145,0.309606297645577,-0.0326742299314314,0.000292135414670374,0.0021655333851538
"5267","ATP6V1G1",0.0805250602507834,0.0735733575342327,0.00695170271655078,8.03565549063268e-05,0.0021655333851538
"5268","C9orf91",0.0466489349006686,0.0411691692971754,0.00547976560349318,6.00090846744393e-06,0.0021655333851538
"5269","TNC",0.686030252760597,0.703762206216977,-0.01773195345638,0.000664591021661265,0.0021655333851538
"5270","DEC1",0.304905208093495,0.369684539451806,-0.0647793313583107,5.32427290243672e-07,0.0021655333851538
"5271","PAPPA",0.505072152405402,0.563384857419713,-0.0583127050143113,0.00153061244197052,0.0021655333851538
"5272","ASTN2",0.370524253120461,0.345203308820251,0.02532094430021,0.000385364677943987,0.0021655333851538
"5273","TLR4",0.248717857208582,0.186516841307315,0.0622010159012669,0.000247107242126179,0.0021655333851538
"5274","BRINP1",0.50487463949194,0.454859913218796,0.0500147262731441,0.000251443905384084,0.0021655333851538
"5275","CDK5RAP2",0.0550065574943996,0.0476709736040033,0.00733558389039633,7.25609400312928e-05,0.0021655333851538
"5276","MEGF9",0.15932741341701,0.12882026428429,0.0305071491327202,2.07373156338466e-05,0.0021655333851538
"5277","PHF19",0.505137245206474,0.533472408468853,-0.0283351632623782,0.00012411973027859,0.0021655333851538
"5278","TRAF1",0.260756559240859,0.305094125092882,-0.0443375658520226,0.000291713609629139,0.0021655333851538
"5279","CNTRL",0.0410666383622888,0.036329425858778,0.0047372125035109,0.00130924550165294,0.0021655333851538
"5280","RAB14",0.0461761897242594,0.0367000668195846,0.00947612290467481,4.13618994649567e-06,0.0021655333851538
"5281","GSN",0.916382963119304,0.890872290232781,0.0255106728865223,1.88459556243397e-06,0.0021655333851538
"5282","DAB2IP",0.320687634121876,0.351791349177871,-0.0311037150559952,0.000442574635713245,0.0021655333851538
"5283","TTLL11",0.407407032435647,0.453025330766679,-0.0456182983310315,1.67439574040752e-11,0.0021655333851538
"5284","LHX6",0.557222241336268,0.601548184500245,-0.0443259431639777,0.000520076484266183,0.0021655333851538
"5285","PTGS1",0.713890920803309,0.796394806004085,-0.0825038852007762,0.000323500818966061,0.0021655333851538
"5286","OR1J1",0.700798657211768,0.774303517247186,-0.0735048600354185,0.000247107242126179,0.0021655333851538
"5287","OR5C1",0.83020301035805,0.901373739267067,-0.0711707289090169,2.10427919591445e-07,0.0021655333851538
"5288","RC3H2",0.0533009050333143,0.0446236164332753,0.00867728860003909,7.15868937703289e-06,0.0021655333851538
"5289","RABGAP1",0.0335695298619227,0.0378580069765667,-0.00428847711464402,0.000919840221963412,0.0021655333851538
"5290","STRBP",0.0410777461279057,0.0505878552291464,-0.00951010910124066,4.25168718464764e-05,0.0021655333851538
"5291","CRB2",0.509603456152222,0.568000712983649,-0.0583972568314262,0.00115374736234259,0.0021655333851538
"5292","DENND1A",0.729500040137831,0.762113959906737,-0.0326139197689062,0.000329801747964527,0.0021655333851538
"5293","LHX2",0.496583702606344,0.420924085518302,0.0756596170880428,0.00032226795818243,0.0021655333851538
"5294","NEK6",0.333947203004717,0.331349807149237,0.00259739585547923,0.000528653011739607,0.0021655333851538
"5295","PSMB7",0.487072880276926,0.535140824129804,-0.0480679438528779,2.2456812686277e-05,0.0021655333851538
"5296","GPR144",0.415857658530483,0.444213776874986,-0.028356118344503,0.000255830442526545,0.0021655333851538
"5297","NR5A1",0.639036719987466,0.717977030859017,-0.0789403108715511,0.000123034860700849,0.0021655333851538
"5298","OLFML2A",0.650589083725651,0.685118497805628,-0.0345294140799761,0.000334741617816636,0.0021655333851538
"5299","PPP6C",0.0730979604174533,0.0654101036750198,0.00768785674243351,9.69084480589457e-05,0.0021655333851538
"5300","GAPVD1",0.0618083270252083,0.0547701149076937,0.0070382121175146,0.000337416258998552,0.0021655333851538
"5301","MAPKAP1",0.860781782047585,0.873184980112283,-0.0124031980646971,0.000491197971413553,0.0021655333851538
"5302","PBX3",0.332823659353281,0.387785247715204,-0.0549615883619232,0.000274086550684647,0.0021655333851538
"5303","RP11-343J18.1",0.708554465799187,0.780928104575337,-0.0723736387761491,2.03854762211837e-06,0.0021655333851538
"5304","MVB12B",0.753003763450232,0.81433135514138,-0.0613275916911481,0.000605080386383494,0.0021655333851538
"5305","RP11-205K6.2",0.86671927144543,0.918500073691075,-0.0517808022456454,0.00061214447232322,0.0021655333851538
"5306","LMX1B",0.476431318412303,0.541920910249384,-0.0654895918370811,0.000322377907776511,0.0021655333851538
"5307","ZBTB43",0.0451214556035474,0.0399364175357027,0.00518503806784468,0.000181618336524766,0.0021655333851538
"5308","ZBTB34",0.48781288412247,0.494345422473454,-0.00653253835098383,0.000609077346153665,0.0021655333851538
"5309","RALGPS1",0.413217705369703,0.426447193435053,-0.0132294880653514,0.000156437512339952,0.0021655333851538
"5310","GARNL3",0.107147796229106,0.0969555324213512,0.0101922638077549,3.98005094877381e-05,0.0021655333851538
"5311","ZNF79",0.364760251698528,0.362276989529772,0.00248326216875571,0.000129229465760372,0.0021655333851538
"5312","LRSAM1",0.984840738530876,0.982468736753963,0.00237200177691288,0.000948328328438551,0.0021655333851538
"5313","FAM129B",0.848669377204061,0.843952307772228,0.00471706943183235,0.000406818908483292,0.0021655333851538
"5314","STXBP1",0.514708359135438,0.512865815737548,0.00184254339788967,0.000480309491687083,0.0021655333851538
"5315","SH2D3C",0.660583368149098,0.704260318549181,-0.0436769504000836,0.000770492621076934,0.0021655333851538
"5316","CDK9",0.0472040383606591,0.0432961034363679,0.00390793492429124,0.00135444130790321,0.0021655333851538
"5317","RP11-228B15.4",0.0697496196219771,0.0639911439261964,0.00575847569578071,0.000666500243652316,0.0021655333851538
"5318","ENG",0.688123554414085,0.82771968130866,-0.139596126894575,2.64415283200769e-07,0.0021655333851538
"5319","ST6GALNAC6",0.880769145766328,0.912071784139097,-0.0313026383727688,0.000888254374726306,0.0021655333851538
"5320","ST6GALNAC4",0.357923739831436,0.335878864036404,0.0220448757950322,0.000541005212313877,0.0021655333851538
"5321","PIP5KL1",0.481409996612855,0.522994059597066,-0.0415840629842112,0.000391888130697018,0.0021655333851538
"5322","FAM102A",0.273802721083007,0.231140197398814,0.0426625236841924,0.000331625592758512,0.0021655333851538
"5323","SLC25A25",0.440730796636645,0.36988547458429,0.0708453220523548,1.68386980413134e-05,0.0021655333851538
"5324","LCN2",0.514674438028446,0.591361078990289,-0.0766866409618427,0.000489696847226725,0.0021655333851538
"5325","C9orf16",0.0187915748917437,0.0209122012678549,-0.0021206263761113,3.42243247453518e-05,0.0021655333851538
"5326","CIZ1",0.0202345573059252,0.0227601417155692,-0.00252558440964406,6.46746862660225e-06,0.0021655333851538
"5327","COQ4",0.94917962212907,0.93420557224297,0.0149740498860995,1.91054694476694e-05,0.0021655333851538
"5328","SLC27A4",0.369788571511762,0.42967579431087,-0.0598872227991078,8.03565549063268e-05,0.0021655333851538
"5329","URM1",0.822943491917863,0.766875950634537,0.0560675412833264,4.87585779073812e-08,0.0021655333851538
"5330","ODF2",0.0226449738245765,0.0248578872332682,-0.00221291340869168,0.000654697022382046,0.0021655333851538
"5331","GLE1",0.0354406779340431,0.0293779878047384,0.00606269012930469,7.13014906930912e-06,0.0021655333851538
"5332","SET",0.120894521085862,0.0987136375475136,0.0221808835383479,4.60018392865586e-05,0.0021655333851538
"5333","PKN3",0.377283885767312,0.436104297374745,-0.0588204116074321,0.000193979819339007,0.0021655333851538
"5334","ENDOG",0.595943946688487,0.695295125763236,-0.099351179074749,7.00056821624973e-05,0.0021655333851538
"5335","C9orf114",0.0639293734684954,0.0548198818105669,0.00910949165792847,3.04956412400981e-07,0.0021655333851538
"5336","LRRC8A",0.953131772500108,0.917556440776304,0.0355753317238038,1.17362286959198e-05,0.0021655333851538
"5337","PHYHD1",0.774542166662469,0.809757991019839,-0.0352158243573696,3.97737254345234e-05,0.0021655333851538
"5338","SH3GLB2",0.0492198140369661,0.0575032244319261,-0.00828341039495997,0.0009524641356522,0.0021655333851538
"5339","FAM73B",0.0720045157929207,0.0682925333813294,0.00371198241159148,0.000512663372880225,0.0021655333851538
"5340","DOLPP1",0.0768191982371715,0.0684820535877321,0.00833714464943945,0.00038082707289293,0.0021655333851538
"5341","CRAT",0.814844387348763,0.857707663782127,-0.0428632764333644,0.000468517385110105,0.0021655333851538
"5342","RP11-247A12.7",0.729963349334264,0.863459177697294,-0.133495828363029,4.37084335336812e-07,0.0021655333851538
"5343","RP11-247A12.2",0.710800826496012,0.789728799613801,-0.0789279731177895,0.00012158392027717,0.0021655333851538
"5344","RP11-344B5.4",0.613445086930002,0.711791203804548,-0.0983461168745462,4.46308247946493e-06,0.0021655333851538
"5345","LINC01503",0.396971918095226,0.439789150011568,-0.042817231916342,8.89800340777124e-06,0.0021655333851538
"5346","RP11-65J3.3",0.818695766994866,0.910017548113299,-0.0913217811184326,1.1850593008162e-06,0.0021655333851538
"5347","LINC00963",0.698779876442342,0.733070642792595,-0.0342907663502533,1.94293375166025e-06,0.0021655333851538
"5348","ASB6",0.353107921288054,0.401471050281401,-0.0483631289933481,0.000454052191831192,0.0021655333851538
"5349","PRRX2",0.594021325195392,0.668883338192049,-0.0748620129966576,0.000378211293028536,0.0021655333851538
"5350","TOR1B",0.396794189945062,0.431224089917836,-0.0344298999727738,0.000341843543513938,0.0021655333851538
"5351","TOR1A",0.0532801045780019,0.0437599672143108,0.00952013736369108,3.42243247453518e-05,0.0021655333851538
"5352","RP11-409K20.7",0.0500915192475094,0.0639486716206383,-0.0138571523731289,2.7314482467187e-07,0.0021655333851538
"5353","FNBP1",0.436462394049221,0.56352977404071,-0.127067379991489,3.22438056148143e-06,0.0021655333851538
"5354","GPR107",0.631841793816776,0.64572986658381,-0.0138880727670344,0.000503315863324653,0.0021655333851538
"5355","NCS1",0.453049037267762,0.494924540703793,-0.0418755034360308,5.21674620352264e-05,0.0021655333851538
"5356","HMCN2",0.536170217795375,0.606635102760136,-0.0704648849647617,0.000338139909989631,0.0021655333851538
"5357","ASS1",0.814691341740373,0.861862080501124,-0.04717073876075,0.000477216666332348,0.0021655333851538
"5358","FUBP3",0.0837382602211951,0.0700723371035735,0.0136659231176216,7.42148071618903e-06,0.0021655333851538
"5359","PRDM12",0.200639091864284,0.161858021479636,0.0387810703846472,0.000306259450278163,0.0021655333851538
"5360","EXOSC2",0.782751233605183,0.835356610844155,-0.0526053772389726,0.00119714518899999,0.0021655333851538
"5361","ABL1",0.584557667444568,0.591481859620345,-0.00692419217577741,0.000129635576295632,0.0021655333851538
"5362","FIBCD1",0.45573291434737,0.540715480629749,-0.084982566282379,1.35654164854628e-06,0.0021655333851538
"5363","LAMC3",0.617139493704678,0.684513675830678,-0.067374182126,0.000272121787702268,0.0021655333851538
"5364","AIF1L",0.588608305840833,0.655753525258593,-0.067145219417761,0.000198671550178854,0.0021655333851538
"5365","FAM78A",0.350258879432518,0.444252088078456,-0.0939932086459381,9.90824593825183e-05,0.0021655333851538
"5366","PPAPDC3",0.648446774065435,0.726210135571767,-0.0777633615063319,0.000424454462556989,0.0021655333851538
"5367","PRRC2B",0.963500493011648,0.956680797927601,0.00681969508404701,0.000134035371802182,0.0021655333851538
"5368","POMT1",0.0868797417872717,0.0628021732902614,0.0240775684970103,0.000141840073299226,0.0021655333851538
"5369","RAPGEF1",0.463192058107865,0.555915099467933,-0.092723041360068,6.34570341826394e-05,0.0021655333851538
"5370","MED27",0.311215670305963,0.33965276848386,-0.0284370981778971,2.12488747432641e-05,0.0021655333851538
"5371","NTNG2",0.249750018916141,0.255717006903863,-0.00596698798772268,0.000367785908592147,0.0021655333851538
